ticker,exchange,filename,length
BDB,hnxindex,BDB-HNXINDEX.csv,3262
BED,hnxindex,BED-HNXINDEX.csv,3333
BII,hnxindex,BII-HNXINDEX.csv,2109
BKC,hnxindex,BKC-HNXINDEX.csv,3378
BLF,hnxindex,BLF-HNXINDEX.csv,3683
BNA,hnxindex,BNA-HNXINDEX.csv,594
BPC,hnxindex,BPC-HNXINDEX.csv,3429
BSC,hnxindex,BSC-HNXINDEX.csv,3030
BST,hnxindex,BST-HNXINDEX.csv,3542
BTS,hnxindex,BTS-HNXINDEX.csv,4047
BTW,hnxindex,BTW-HNXINDEX.csv,3229
BVS,hnxindex,BVS-HNXINDEX.csv,4038
BXH,hnxindex,BXH-HNXINDEX.csv,3308
C69,hnxindex,C69-HNXINDEX.csv,1465
CAG,hnxindex,CAG-HNXINDEX.csv,1307
CAN,hnxindex,CAN-HNXINDEX.csv,3426
CAP,hnxindex,CAP-HNXINDEX.csv,3775
CCR,hnxindex,CCR-HNXINDEX.csv,1852
CDN,hnxindex,CDN-HNXINDEX.csv,1728
CEO,hnxindex,CEO-HNXINDEX.csv,2104
CET,hnxindex,CET-HNXINDEX.csv,1397
CIA,hnxindex,CIA-HNXINDEX.csv,1310
CJC,hnxindex,CJC-HNXINDEX.csv,4040
CKV,hnxindex,CKV-HNXINDEX.csv,3237
CLH,hnxindex,CLH-HNXINDEX.csv,1685
CLM,hnxindex,CLM-HNXINDEX.csv,1719
CMC,hnxindex,CMC-HNXINDEX.csv,4043
CMS,hnxindex,CMS-HNXINDEX.csv,3056
CPC,hnxindex,CPC-HNXINDEX.csv,3271
CSC,hnxindex,CSC-HNXINDEX.csv,3323
CTB,hnxindex,CTB-HNXINDEX.csv,4087
CTC,hnxindex,CTC-HNXINDEX.csv,3649
CTP,hnxindex,CTP-HNXINDEX.csv,1648
CTT,hnxindex,CTT-HNXINDEX.csv,1908
CTX,hnxindex,CTX-HNXINDEX.csv,2689
CVN,hnxindex,CVN-HNXINDEX.csv,3135
CX8,hnxindex,CX8-HNXINDEX.csv,3192
D11,hnxindex,D11-HNXINDEX.csv,2998
DAD,hnxindex,DAD-HNXINDEX.csv,3377
DAE,hnxindex,DAE-HNXINDEX.csv,4030
DC2,hnxindex,DC2-HNXINDEX.csv,3160
DDG,hnxindex,DDG-HNXINDEX.csv,1046
DHP,hnxindex,DHP-HNXINDEX.csv,2482
DHT,hnxindex,DHT-HNXINDEX.csv,3553
DIH,hnxindex,DIH-HNXINDEX.csv,2958
DL1,hnxindex,DL1-HNXINDEX.csv,3239
DNC,hnxindex,DNC-HNXINDEX.csv,3288
DNM,hnxindex,DNM-HNXINDEX.csv,3006
DNP,hnxindex,DNP-HNXINDEX.csv,3414
DP3,hnxindex,DP3-HNXINDEX.csv,1907
DPC,hnxindex,DPC-HNXINDEX.csv,3428
DS3,hnxindex,DS3-HNXINDEX.csv,1381
DST,hnxindex,DST-HNXINDEX.csv,3834
DTC,hnxindex,DTC-HNXINDEX.csv,4008
DTD,hnxindex,DTD-HNXINDEX.csv,1319
DTK,hnxindex,DTK-HNXINDEX.csv,1543
DVG,hnxindex,DVG-HNXINDEX.csv,527
DVM,hnxindex,DVM-HNXINDEX.csv,153
DXP,hnxindex,DXP-HNXINDEX.csv,3429
DZM,hnxindex,DZM-HNXINDEX.csv,3426
EBS,hnxindex,EBS-HNXINDEX.csv,4035
ECI,hnxindex,ECI-HNXINDEX.csv,3423
EID,hnxindex,EID-HNXINDEX.csv,3383
EVS,hnxindex,EVS-HNXINDEX.csv,1136
FID,hnxindex,FID-HNXINDEX.csv,1949
GDW,hnxindex,GDW-HNXINDEX.csv,3161
GIC,hnxindex,GIC-HNXINDEX.csv,575
GKM,hnxindex,GKM-HNXINDEX.csv,1406
GLT,hnxindex,GLT-HNXINDEX.csv,3307
GMA,hnxindex,GMA-HNXINDEX.csv,558
GMX,hnxindex,GMX-HNXINDEX.csv,2860
HAD,hnxindex,HAD-HNXINDEX.csv,3328
HAT,hnxindex,HAT-HNXINDEX.csv,3077
HBS,hnxindex,HBS-HNXINDEX.csv,3150
HCC,hnxindex,HCC-HNXINDEX.csv,3785
HCT,hnxindex,HCT-HNXINDEX.csv,3804
HDA,hnxindex,HDA-HNXINDEX.csv,3036
HEV,hnxindex,HEV-HNXINDEX.csv,3794
HGM,hnxindex,HGM-HNXINDEX.csv,3290
HHC,hnxindex,HHC-HNXINDEX.csv,3809
HHG,hnxindex,HHG-HNXINDEX.csv,3142
HJS,hnxindex,HJS-HNXINDEX.csv,4036
HKT,hnxindex,HKT-HNXINDEX.csv,1530
HLC,hnxindex,HLC-HNXINDEX.csv,3493
HLD,hnxindex,HLD-HNXINDEX.csv,2479
HMH,hnxindex,HMH-HNXINDEX.csv,3142
HMR,hnxindex,HMR-HNXINDEX.csv,278
HOM,hnxindex,HOM-HNXINDEX.csv,3406
HTC,hnxindex,HTC-HNXINDEX.csv,3200
HTP,hnxindex,HTP-HNXINDEX.csv,4040
HUT,hnxindex,HUT-HNXINDEX.csv,3714
HVT,hnxindex,HVT-HNXINDEX.csv,3450
ICG,hnxindex,ICG-HNXINDEX.csv,3461
IDC,hnxindex,IDC-HNXINDEX.csv,1307
IDJ,hnxindex,IDJ-HNXINDEX.csv,3111
IDV,hnxindex,IDV-HNXINDEX.csv,3183
INC,hnxindex,INC-HNXINDEX.csv,2904
INN,hnxindex,INN-HNXINDEX.csv,3267
IPA,hnxindex,IPA-HNXINDEX.csv,1672
ITQ,hnxindex,ITQ-HNXINDEX.csv,2598
IVS,hnxindex,IVS-HNXINDEX.csv,2892
KDM,hnxindex,KDM-HNXINDEX.csv,1732
KHS,hnxindex,KHS-HNXINDEX.csv,1291
KKC,hnxindex,KKC-HNXINDEX.csv,3625
KLF,hnxindex,KLF-HNXINDEX.csv,2355
KMT,hnxindex,KMT-HNXINDEX.csv,3307
KSD,hnxindex,KSD-HNXINDEX.csv,3205
KSF,hnxindex,KSF-HNXINDEX.csv,348
KSQ,hnxindex,KSQ-HNXINDEX.csv,2395
KST,hnxindex,KST-HNXINDEX.csv,3034
KSV,hnxindex,KSV-HNXINDEX.csv,1641
KTS,hnxindex,KTS-HNXINDEX.csv,3032
KTT,hnxindex,KTT-HNXINDEX.csv,3078
KVC,hnxindex,KVC-HNXINDEX.csv,1971
L14,hnxindex,L14-HNXINDEX.csv,2862
L18,hnxindex,L18-HNXINDEX.csv,3708
L35,hnxindex,L35-HNXINDEX.csv,3228
L40,hnxindex,L40-HNXINDEX.csv,518
L43,hnxindex,L43-HNXINDEX.csv,3676
L61,hnxindex,L61-HNXINDEX.csv,3563
L62,hnxindex,L62-HNXINDEX.csv,3710
LAS,hnxindex,LAS-HNXINDEX.csv,2746
LBE,hnxindex,LBE-HNXINDEX.csv,3749
LCD,hnxindex,LCD-HNXINDEX.csv,3066
LCS,hnxindex,LCS-HNXINDEX.csv,3158
LDP,hnxindex,LDP-HNXINDEX.csv,3148
LHC,hnxindex,LHC-HNXINDEX.csv,3274
LIG,hnxindex,LIG-HNXINDEX.csv,3208
LM7,hnxindex,LM7-HNXINDEX.csv,3078
LUT,hnxindex,LUT-HNXINDEX.csv,3778
MAC,hnxindex,MAC-HNXINDEX.csv,3287
MAS,hnxindex,MAS-HNXINDEX.csv,3295
MBG,hnxindex,MBG-HNXINDEX.csv,1814
MBS,hnxindex,MBS-HNXINDEX.csv,1733
MCC,hnxindex,MCC-HNXINDEX.csv,3207
MCF,hnxindex,MCF-HNXINDEX.csv,3008
MCO,hnxindex,MCO-HNXINDEX.csv,4035
MDC,hnxindex,MDC-HNXINDEX.csv,3396
MED,hnxindex,MED-HNXINDEX.csv,738
MEL,hnxindex,MEL-HNXINDEX.csv,1355
MHL,hnxindex,MHL-HNXINDEX.csv,3307
MIM,hnxindex,MIM-HNXINDEX.csv,3129
MKV,hnxindex,MKV-HNXINDEX.csv,3561
MST,hnxindex,MST-HNXINDEX.csv,1705
MVB,hnxindex,MVB-HNXINDEX.csv,1588
NAG,hnxindex,NAG-HNXINDEX.csv,3354
NAP,hnxindex,NAP-HNXINDEX.csv,1651
NBC,hnxindex,NBC-HNXINDEX.csv,4031
NBP,hnxindex,NBP-HNXINDEX.csv,3386
NBW,hnxindex,NBW-HNXINDEX.csv,3191
NDN,hnxindex,NDN-HNXINDEX.csv,2962
NDX,hnxindex,NDX-HNXINDEX.csv,2402
NET,hnxindex,NET-HNXINDEX.csv,3109
NFC,hnxindex,NFC-HNXINDEX.csv,2248
NHC,hnxindex,NHC-HNXINDEX.csv,3422
NRC,hnxindex,NRC-HNXINDEX.csv,1225
NSH,hnxindex,NSH-HNXINDEX.csv,1396
NST,hnxindex,NST-HNXINDEX.csv,4029
NTH,hnxindex,NTH-HNXINDEX.csv,926
NTP,hnxindex,NTP-HNXINDEX.csv,4043
NVB,hnxindex,NVB-HNXINDEX.csv,3111
OCH,hnxindex,OCH-HNXINDEX.csv,3097
ONE,hnxindex,ONE-HNXINDEX.csv,3666
PBP,hnxindex,PBP-HNXINDEX.csv,2020
PCE,hnxindex,PCE-HNXINDEX.csv,1903
PCG,hnxindex,PCG-HNXINDEX.csv,3034
PCH,hnxindex,PCH-HNXINDEX.csv,146
PCT,hnxindex,PCT-HNXINDEX.csv,3129
PDB,hnxindex,PDB-HNXINDEX.csv,1896
PEN,hnxindex,PEN-HNXINDEX.csv,2106
PGN,hnxindex,PGN-HNXINDEX.csv,915
PGS,hnxindex,PGS-HNXINDEX.csv,3812
PGT,hnxindex,PGT-HNXINDEX.csv,3286
PHN,hnxindex,PHN-HNXINDEX.csv,992
PIA,hnxindex,PIA-HNXINDEX.csv,1501
PIC,hnxindex,PIC-HNXINDEX.csv,1889
PJC,hnxindex,PJC-HNXINDEX.csv,4033
PLC,hnxindex,PLC-HNXINDEX.csv,4030
PMB,hnxindex,PMB-HNXINDEX.csv,1850
PMC,hnxindex,PMC-HNXINDEX.csv,3341
PMP,hnxindex,PMP-HNXINDEX.csv,1861
PMS,hnxindex,PMS-HNXINDEX.csv,3459
POT,hnxindex,POT-HNXINDEX.csv,4036
PPE,hnxindex,PPE-HNXINDEX.csv,2856
PPP,hnxindex,PPP-HNXINDEX.csv,3342
PPS,hnxindex,PPS-HNXINDEX.csv,3028
PPY,hnxindex,PPY-HNXINDEX.csv,1751
PRC,hnxindex,PRC-HNXINDEX.csv,3056
PRE,hnxindex,PRE-HNXINDEX.csv,541
PSC,hnxindex,PSC-HNXINDEX.csv,4029
PSD,hnxindex,PSD-HNXINDEX.csv,2415
PSE,hnxindex,PSE-HNXINDEX.csv,1990
PSI,hnxindex,PSI-HNXINDEX.csv,3147
PSW,hnxindex,PSW-HNXINDEX.csv,1905
PTD,hnxindex,PTD-HNXINDEX.csv,3017
PTI,hnxindex,PTI-HNXINDEX.csv,2996
PTS,hnxindex,PTS-HNXINDEX.csv,4049
PV2,hnxindex,PV2-HNXINDEX.csv,3043
PVB,hnxindex,PVB-HNXINDEX.csv,2289
PVC,hnxindex,PVC-HNXINDEX.csv,3812
PVG,hnxindex,PVG-HNXINDEX.csv,3529
PVI,hnxindex,PVI-HNXINDEX.csv,3880
PVL,hnxindex,PVL-HNXINDEX.csv,3213
PVS,hnxindex,PVS-HNXINDEX.csv,3852
QHD,hnxindex,QHD-HNXINDEX.csv,3208
QST,hnxindex,QST-HNXINDEX.csv,3506
QTC,hnxindex,QTC-HNXINDEX.csv,3522
RCL,hnxindex,RCL-HNXINDEX.csv,3921
S55,hnxindex,S55-HNXINDEX.csv,4034
S99,hnxindex,S99-HNXINDEX.csv,4034
SAF,hnxindex,SAF-HNXINDEX.csv,3442
SCG,hnxindex,SCG-HNXINDEX.csv,464
SCI,hnxindex,SCI-HNXINDEX.csv,2161
SD4,hnxindex,SD4-HNXINDEX.csv,3666
SD5,hnxindex,SD5-HNXINDEX.csv,4031
SD6,hnxindex,SD6-HNXINDEX.csv,4033
SD9,hnxindex,SD9-HNXINDEX.csv,4036
SDA,hnxindex,SDA-HNXINDEX.csv,4035
SDC,hnxindex,SDC-HNXINDEX.csv,4033
SDG,hnxindex,SDG-HNXINDEX.csv,3289
SDN,hnxindex,SDN-HNXINDEX.csv,3425
SDT,hnxindex,SDT-HNXINDEX.csv,4040
SDU,hnxindex,SDU-HNXINDEX.csv,3350
SEB,hnxindex,SEB-HNXINDEX.csv,3524
SED,hnxindex,SED-HNXINDEX.csv,3377
SFN,hnxindex,SFN-HNXINDEX.csv,3433
SGC,hnxindex,SGC-HNXINDEX.csv,3423
SGD,hnxindex,SGD-HNXINDEX.csv,4030
SGH,hnxindex,SGH-HNXINDEX.csv,3394
SHE,hnxindex,SHE-HNXINDEX.csv,1020
SHN,hnxindex,SHN-HNXINDEX.csv,3293
SHS,hnxindex,SHS-HNXINDEX.csv,3416
SIC,hnxindex,SIC-HNXINDEX.csv,4031
SJ1,hnxindex,SJ1-HNXINDEX.csv,3429
SJE,hnxindex,SJE-HNXINDEX.csv,4040
SLS,hnxindex,SLS-HNXINDEX.csv,2587
SMN,hnxindex,SMN-HNXINDEX.csv,1910
SMT,hnxindex,SMT-HNXINDEX.csv,3140
SPC,hnxindex,SPC-HNXINDEX.csv,3106
SPI,hnxindex,SPI-HNXINDEX.csv,2601
SRA,hnxindex,SRA-HNXINDEX.csv,3768
SSM,hnxindex,SSM-HNXINDEX.csv,3565
STC,hnxindex,STC-HNXINDEX.csv,4031
STP,hnxindex,STP-HNXINDEX.csv,4088
SVN,hnxindex,SVN-HNXINDEX.csv,2896
SZB,hnxindex,SZB-HNXINDEX.csv,795
TA9,hnxindex,TA9-HNXINDEX.csv,1897
TAR,hnxindex,TAR-HNXINDEX.csv,1007
TBX,hnxindex,TBX-HNXINDEX.csv,3564
TC6,hnxindex,TC6-HNXINDEX.csv,3665
TDN,hnxindex,TDN-HNXINDEX.csv,3561
TDT,hnxindex,TDT-HNXINDEX.csv,1154
TET,hnxindex,TET-HNXINDEX.csv,3205
TFC,hnxindex,TFC-HNXINDEX.csv,1809
THB,hnxindex,THB-HNXINDEX.csv,3563
THD,hnxindex,THD-HNXINDEX.csv,674
THS,hnxindex,THS-HNXINDEX.csv,2319
THT,hnxindex,THT-HNXINDEX.csv,3581
TIG,hnxindex,TIG-HNXINDEX.csv,3092
TJC,hnxindex,TJC-HNXINDEX.csv,3790
TKC,hnxindex,TKC-HNXINDEX.csv,3304
TKG,hnxindex,TKG-HNXINDEX.csv,463
TKU,hnxindex,TKU-HNXINDEX.csv,4162
TMB,hnxindex,TMB-HNXINDEX.csv,1528
TMC,hnxindex,TMC-HNXINDEX.csv,3429
TMX,hnxindex,TMX-HNXINDEX.csv,3325
TNG,hnxindex,TNG-HNXINDEX.csv,3807
TOT,hnxindex,TOT-HNXINDEX.csv,1398
TPH,hnxindex,TPH-HNXINDEX.csv,4039
TPP,hnxindex,TPP-HNXINDEX.csv,3601
TSB,hnxindex,TSB-HNXINDEX.csv,3020
TTC,hnxindex,TTC-HNXINDEX.csv,3278
TTH,hnxindex,TTH-HNXINDEX.csv,1585
TTL,hnxindex,TTL-HNXINDEX.csv,1275
TTT,hnxindex,TTT-HNXINDEX.csv,1437
TTZ,hnxindex,TTZ-HNXINDEX.csv,2514
TV3,hnxindex,TV3-HNXINDEX.csv,3304
TV4,hnxindex,TV4-HNXINDEX.csv,3647
TVC,hnxindex,TVC-HNXINDEX.csv,2108
TVD,hnxindex,TVD-HNXINDEX.csv,3026
TXM,hnxindex,TXM-HNXINDEX.csv,4043
UNI,hnxindex,UNI-HNXINDEX.csv,3429
V12,hnxindex,V12-HNXINDEX.csv,3280
V21,hnxindex,V21-HNXINDEX.csv,3209
VBC,hnxindex,VBC-HNXINDEX.csv,3234
VC1,hnxindex,VC1-HNXINDEX.csv,3446
VC2,hnxindex,VC2-HNXINDEX.csv,4043
VC3,hnxindex,VC3-HNXINDEX.csv,3792
VC6,hnxindex,VC6-HNXINDEX.csv,3762
VC7,hnxindex,VC7-HNXINDEX.csv,3781
VC9,hnxindex,VC9-HNXINDEX.csv,3322
VCC,hnxindex,VCC-HNXINDEX.csv,3513
VCM,hnxindex,VCM-HNXINDEX.csv,3198
VCS,hnxindex,VCS-HNXINDEX.csv,3790
VDL,hnxindex,VDL-HNXINDEX.csv,3804
VE1,hnxindex,VE1-HNXINDEX.csv,3617
VE2,hnxindex,VE2-HNXINDEX.csv,3144
VE3,hnxindex,VE3-HNXINDEX.csv,3162
VE4,hnxindex,VE4-HNXINDEX.csv,2587
VE8,hnxindex,VE8-HNXINDEX.csv,2622
VGP,hnxindex,VGP-HNXINDEX.csv,3425
VGS,hnxindex,VGS-HNXINDEX.csv,3552
VHE,hnxindex,VHE-HNXINDEX.csv,1029
VHL,hnxindex,VHL-HNXINDEX.csv,3508
VIF,hnxindex,VIF-HNXINDEX.csv,1524
VIG,hnxindex,VIG-HNXINDEX.csv,3304
VIT,hnxindex,VIT-HNXINDEX.csv,3324
VKC,hnxindex,VKC-HNXINDEX.csv,3049
VLA,hnxindex,VLA-HNXINDEX.csv,3137
VMC,hnxindex,VMC-HNXINDEX.csv,4043
VMS,hnxindex,VMS-HNXINDEX.csv,1841
VNC,hnxindex,VNC-HNXINDEX.csv,4035
VNF,hnxindex,VNF-HNXINDEX.csv,3054
VNR,hnxindex,VNR-HNXINDEX.csv,4213
VNT,hnxindex,VNT-HNXINDEX.csv,3380
VSA,hnxindex,VSA-HNXINDEX.csv,1796
VSM,hnxindex,VSM-HNXINDEX.csv,1406
VTC,hnxindex,VTC-HNXINDEX.csv,3430
VTH,hnxindex,VTH-HNXINDEX.csv,2082
VTJ,hnxindex,VTJ-HNXINDEX.csv,2033
VTL,hnxindex,VTL-HNXINDEX.csv,4312
VTV,hnxindex,VTV-HNXINDEX.csv,4038
VTZ,hnxindex,VTZ-HNXINDEX.csv,312
WCS,hnxindex,WCS-HNXINDEX.csv,3107
WSS,hnxindex,WSS-HNXINDEX.csv,3294
X20,hnxindex,X20-HNXINDEX.csv,1263
A32,upcomindex,A32-UPCOMINDEX.csv,1086
AAS,upcomindex,AAS-UPCOMINDEX.csv,650
ABB,upcomindex,ABB-UPCOMINDEX.csv,539
ABC,upcomindex,ABC-UPCOMINDEX.csv,1633
ABI,upcomindex,ABI-UPCOMINDEX.csv,3330
ACE,upcomindex,ACE-UPCOMINDEX.csv,3256
ACM,upcomindex,ACM-UPCOMINDEX.csv,1896
ACS,upcomindex,ACS-UPCOMINDEX.csv,1408
ACV,upcomindex,ACV-UPCOMINDEX.csv,1567
ADP,upcomindex,ADP-UPCOMINDEX.csv,3236
AFX,upcomindex,AFX-UPCOMINDEX.csv,1558
AG1,upcomindex,AG1-UPCOMINDEX.csv,1281
AGE,upcomindex,AGE-UPCOMINDEX.csv,134
AGF,upcomindex,AGF-UPCOMINDEX.csv,5191
AGP,upcomindex,AGP-UPCOMINDEX.csv,1851
AGX,upcomindex,AGX-UPCOMINDEX.csv,1867
AIC,upcomindex,AIC-UPCOMINDEX.csv,531
ALV,upcomindex,ALV-UPCOMINDEX.csv,3101
AMP,upcomindex,AMP-UPCOMINDEX.csv,1530
AMS,upcomindex,AMS-UPCOMINDEX.csv,1518
ANT,upcomindex,ANT-UPCOMINDEX.csv,1544
APF,upcomindex,APF-UPCOMINDEX.csv,1433
APL,upcomindex,APL-UPCOMINDEX.csv,1593
APP,upcomindex,APP-UPCOMINDEX.csv,3083
APT,upcomindex,APT-UPCOMINDEX.csv,934
ASA,upcomindex,ASA-UPCOMINDEX.csv,2732
ATA,upcomindex,ATA-UPCOMINDEX.csv,3355
ATB,upcomindex,ATB-UPCOMINDEX.csv,1377
ATG,upcomindex,ATG-UPCOMINDEX.csv,1622
AUM,upcomindex,AUM-UPCOMINDEX.csv,1607
AVC,upcomindex,AVC-UPCOMINDEX.csv,1283
AVF,upcomindex,AVF-UPCOMINDEX.csv,3054
B82,upcomindex,B82-UPCOMINDEX.csv,3724
BAL,upcomindex,BAL-UPCOMINDEX.csv,1279
BBH,upcomindex,BBH-UPCOMINDEX.csv,700
BBM,upcomindex,BBM-UPCOMINDEX.csv,1284
BBT,upcomindex,BBT-UPCOMINDEX.csv,2517
BCA,upcomindex,BCA-UPCOMINDEX.csv,368
BCB,upcomindex,BCB-UPCOMINDEX.csv,1082
BCP,upcomindex,BCP-UPCOMINDEX.csv,1867
BCV,upcomindex,BCV-UPCOMINDEX.csv,489
BDG,upcomindex,BDG-UPCOMINDEX.csv,1726
BDT,upcomindex,BDT-UPCOMINDEX.csv,1370
BDW,upcomindex,BDW-UPCOMINDEX.csv,1845
BEL,upcomindex,BEL-UPCOMINDEX.csv,1660
BGW,upcomindex,BGW-UPCOMINDEX.csv,1331
BHA,upcomindex,BHA-UPCOMINDEX.csv,1394
BHC,upcomindex,BHC-UPCOMINDEX.csv,3226
BHG,upcomindex,BHG-UPCOMINDEX.csv,1081
BHK,upcomindex,BHK-UPCOMINDEX.csv,1225
BHP,upcomindex,BHP-UPCOMINDEX.csv,2520
BHT,upcomindex,BHT-UPCOMINDEX.csv,3021
BIG,upcomindex,BIG-UPCOMINDEX.csv,281
BIO,upcomindex,BIO-UPCOMINDEX.csv,1123
BKH,upcomindex,BKH-UPCOMINDEX.csv,921
BLI,upcomindex,BLI-UPCOMINDEX.csv,1803
BLN,upcomindex,BLN-UPCOMINDEX.csv,1618
BLT,upcomindex,BLT-UPCOMINDEX.csv,1411
BLW,upcomindex,BLW-UPCOMINDEX.csv,1088
BMD,upcomindex,BMD-UPCOMINDEX.csv,1429
BMF,upcomindex,BMF-UPCOMINDEX.csv,1218
BMG,upcomindex,BMG-UPCOMINDEX.csv,1041
BMJ,upcomindex,BMJ-UPCOMINDEX.csv,3243
BMN,upcomindex,BMN-UPCOMINDEX.csv,1726
BMS,upcomindex,BMS-UPCOMINDEX.csv,1139
BMV,upcomindex,BMV-UPCOMINDEX.csv,1435
BNW,upcomindex,BNW-UPCOMINDEX.csv,1038
BOT,upcomindex,BOT-UPCOMINDEX.csv,1011
BQB,upcomindex,BQB-UPCOMINDEX.csv,1282
BRR,upcomindex,BRR-UPCOMINDEX.csv,1427
BRS,upcomindex,BRS-UPCOMINDEX.csv,1522
BSA,upcomindex,BSA-UPCOMINDEX.csv,1131
BSD,upcomindex,BSD-UPCOMINDEX.csv,1460
BSG,upcomindex,BSG-UPCOMINDEX.csv,1567
BSH,upcomindex,BSH-UPCOMINDEX.csv,1164
BSL,upcomindex,BSL-UPCOMINDEX.csv,1427
BSP,upcomindex,BSP-UPCOMINDEX.csv,1639
BSQ,upcomindex,BSQ-UPCOMINDEX.csv,1502
BSR,upcomindex,BSR-UPCOMINDEX.csv,1250
BT1,upcomindex,BT1-UPCOMINDEX.csv,1575
BT6,upcomindex,BT6-UPCOMINDEX.csv,4888
BTB,upcomindex,BTB-UPCOMINDEX.csv,1530
BTD,upcomindex,BTD-UPCOMINDEX.csv,1500
BTG,upcomindex,BTG-UPCOMINDEX.csv,3219
BTH,upcomindex,BTH-UPCOMINDEX.csv,3174
BTN,upcomindex,BTN-UPCOMINDEX.csv,1284
BTU,upcomindex,BTU-UPCOMINDEX.csv,1744
BTV,upcomindex,BTV-UPCOMINDEX.csv,1499
BVB,upcomindex,BVB-UPCOMINDEX.csv,660
BVG,upcomindex,BVG-UPCOMINDEX.csv,3004
BVL,upcomindex,BVL-UPCOMINDEX.csv,429
BVN,upcomindex,BVN-UPCOMINDEX.csv,2841
BWA,upcomindex,BWA-UPCOMINDEX.csv,3168
BWS,upcomindex,BWS-UPCOMINDEX.csv,1311
C12,upcomindex,C12-UPCOMINDEX.csv,1542
C21,upcomindex,C21-UPCOMINDEX.csv,2621
C22,upcomindex,C22-UPCOMINDEX.csv,1193
C36,upcomindex,C36-UPCOMINDEX.csv,1157
C4G,upcomindex,C4G-UPCOMINDEX.csv,1052
C71,upcomindex,C71-UPCOMINDEX.csv,1582
C92,upcomindex,C92-UPCOMINDEX.csv,3798
CAB,upcomindex,CAB-UPCOMINDEX.csv,870
CAD,upcomindex,CAD-UPCOMINDEX.csv,3424
CAR,upcomindex,CAR-UPCOMINDEX.csv,157
CAT,upcomindex,CAT-UPCOMINDEX.csv,1234
CBC,upcomindex,CBC-UPCOMINDEX.csv,356
CBI,upcomindex,CBI-UPCOMINDEX.csv,1354
CBS,upcomindex,CBS-UPCOMINDEX.csv,1425
CC1,upcomindex,CC1-UPCOMINDEX.csv,1403
CC4,upcomindex,CC4-UPCOMINDEX.csv,1397
CCA,upcomindex,CCA-UPCOMINDEX.csv,791
CCM,upcomindex,CCM-UPCOMINDEX.csv,3602
CCP,upcomindex,CCP-UPCOMINDEX.csv,1490
CCT,upcomindex,CCT-UPCOMINDEX.csv,1417
CCV,upcomindex,CCV-UPCOMINDEX.csv,1533
CDG,upcomindex,CDG-UPCOMINDEX.csv,1503
CDH,upcomindex,CDH-UPCOMINDEX.csv,1673
CDO,upcomindex,CDO-UPCOMINDEX.csv,1954
CDP,upcomindex,CDP-UPCOMINDEX.csv,1157
CDR,upcomindex,CDR-UPCOMINDEX.csv,1421
CE1,upcomindex,CE1-UPCOMINDEX.csv,1474
CEG,upcomindex,CEG-UPCOMINDEX.csv,1449
CEN,upcomindex,CEN-UPCOMINDEX.csv,1177
CFM,upcomindex,CFM-UPCOMINDEX.csv,520
CFV,upcomindex,CFV-UPCOMINDEX.csv,938
CGV,upcomindex,CGV-UPCOMINDEX.csv,1424
CH5,upcomindex,CH5-UPCOMINDEX.csv,1429
CHC,upcomindex,CHC-UPCOMINDEX.csv,1510
CHS,upcomindex,CHS-UPCOMINDEX.csv,1530
CI5,upcomindex,CI5-UPCOMINDEX.csv,2911
CID,upcomindex,CID-UPCOMINDEX.csv,4306
CIP,upcomindex,CIP-UPCOMINDEX.csv,1355
CK8,upcomindex,CK8-UPCOMINDEX.csv,33
CKA,upcomindex,CKA-UPCOMINDEX.csv,1090
CKD,upcomindex,CKD-UPCOMINDEX.csv,1948
CLG,upcomindex,CLG-UPCOMINDEX.csv,3127
CLX,upcomindex,CLX-UPCOMINDEX.csv,1501
CMD,upcomindex,CMD-UPCOMINDEX.csv,914
CMF,upcomindex,CMF-UPCOMINDEX.csv,1560
CMI,upcomindex,CMI-UPCOMINDEX.csv,3161
CMK,upcomindex,CMK-UPCOMINDEX.csv,1840
CMM,upcomindex,CMM-UPCOMINDEX.csv,75
CMN,upcomindex,CMN-UPCOMINDEX.csv,1411
CMP,upcomindex,CMP-UPCOMINDEX.csv,1762
CMT,upcomindex,CMT-UPCOMINDEX.csv,3234
CMW,upcomindex,CMW-UPCOMINDEX.csv,1474
CNA,upcomindex,CNA-UPCOMINDEX.csv,302
CNC,upcomindex,CNC-UPCOMINDEX.csv,2170
CNN,upcomindex,CNN-UPCOMINDEX.csv,1689
CNT,upcomindex,CNT-UPCOMINDEX.csv,3435
CPA,upcomindex,CPA-UPCOMINDEX.csv,789
CPH,upcomindex,CPH-UPCOMINDEX.csv,1516
CPI,upcomindex,CPI-UPCOMINDEX.csv,1397
CQN,upcomindex,CQN-UPCOMINDEX.csv,632
CQT,upcomindex,CQT-UPCOMINDEX.csv,1581
CSI,upcomindex,CSI-UPCOMINDEX.csv,990
CST,upcomindex,CST-UPCOMINDEX.csv,461
CT3,upcomindex,CT3-UPCOMINDEX.csv,3249
CT6,upcomindex,CT6-UPCOMINDEX.csv,3197
CTA,upcomindex,CTA-UPCOMINDEX.csv,3092
CTN,upcomindex,CTN-UPCOMINDEX.csv,4031
CTW,upcomindex,CTW-UPCOMINDEX.csv,1603
CVP,upcomindex,CVP-UPCOMINDEX.csv,207
CYC,upcomindex,CYC-UPCOMINDEX.csv,4127
DAC,upcomindex,DAC-UPCOMINDEX.csv,4096
DAN,upcomindex,DAN-UPCOMINDEX.csv,293
